,다변량시 쓰일 변수들,,,,LNG발전,575000,계산식 상수,계산식 상수,계산식 상수,,단변량 시계열 예측-ML/시계열 단순,단변량 시계열 예측-ML/시계열 단순,,,,LNG발전 2기 저부하에 대한 효율 학습 필요,,,,83.6,2기가동시,,,
,,,,,,287500,한달 고정변수1,한달 고정변수2,한달 고정변수3,,,,,,,,,,,41.8,1기가동시,,,
,,,,,,,,,9.107,1.712,,,,,y,,"가동가능여부(+면 가동가능, -면 가동불가능)",,,경제성(억원),,,,한달 고정변수
구분,smp(원/kWh),LNG발전량(kW),역송량(kW),수전량(kW),순부하(kW),,수전단가(원/kWh),LNG가격($/MMBtu),LNG열량(Mcal/N㎥),LNG발전 효율(Mcal/kWh),"LNG발전 1기
대체단가(원/kWh)","LNG발전 2기
대체단가(원/kWh)","LNG발전 2기 저부하
대체단가(원/kwh)","LNG발전 1기
BEP($/MMBtu)","LNG발전 2기
BEP($/MMBtu)","LNG발전 2기 저부하
BEP($/MMBtu)",LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,LNG발전 1기,LNG발전 2기,LNG발전 2기 저부하,,환율(원/$)
2025-11-26 9:00,120.01,"567,276","100,743", - ,"466,533",,232.3,12,9.2,1.571,232,190,232,23,18.52,21,#DIV/0!,3.7,6.2,0.2,0.2,0.4,,"1,424"
2025-11-26 10:00,104.92,"572,068","100,833", - ,"471,235",,232.3,12,9.1,1.571,232,186,232,23,18,20.9,#DIV/0!,3.2,6.1,0.2,0.2,0.4,,"1,426"
2025-11-26 11:00,104.92,"568,113","167,733", - ,"400,380",,232.3,12,9.2,1.571,232,155,232,23,14.96,21,#DIV/0!,0.2,6.2,0.2,0,0.4,,"1,424"
2025-11-26 12:00,0,"577,898","113,227", - ,"464,671",,191.5,12,9.1,1.574,192,118,192,19,11.15,17.2,#DIV/0!,-3.6,2.4,0.1,-0.2,0.1,,"1,424"
2025-11-26 13:00,89.96,"576,966","263,137", - ,"313,829",,191.5,12,9.2,1.574,192,99,192,19,9.28,17.2,#DIV/0!,-5.5,2.4,0.1,-0.3,0.1,,"1,423"
2025-11-26 14:00,89.96,"577,690","129,185", - ,"448,505",,191.5,12,9,1.575,192,147,192,18,13.83,16.9,#DIV/0!,-1,2.1,0.1,-0.1,0.1,,"1,426"
2025-11-26 15:00,89.96,"575,397","122,559", - ,"452,838",,191.5,12,9,1.574,192,148,192,18,14.01,16.9,#DIV/0!,-0.8,2.1,0.1,0,0.1,,"1,427"
2025-11-26 16:00,89.87,"569,971","221,697", - ,"348,274",,232.3,12,9.1,1.572,232,120,232,23,11.3,20.9,#DIV/0!,-3.5,6.1,0.2,-0.2,0.4,,"1,426"
2025-11-26 17:00,89.96,"570,184","166,625", - ,"403,559",,232.3,12,9.2,1.574,232,147,232,23,14.13,21,#DIV/0!,-0.7,6.2,0.2,0,0.4,,"1,428"
2025-11-26 18:00,115.49,"574,804","179,081", - ,"395,723",,232.3,12,9.2,1.574,232,159,232,23,15.39,21,#DIV/0!,0.6,6.2,0.2,0,0.4,,"1,429"
2025-11-26 19:00,91.15,"575,940","181,676", - ,"394,264",,191.5,12,9.1,1.575,192,128,192,18,12.1,17,#DIV/0!,-2.7,2.2,0.1,-0.2,0.1,,"1,429"
2025-11-26 20:00,91.15,"570,025","274,844", - ,"295,181",,191.5,12,9.2,1.573,192,94,192,19,8.74,17.2,#DIV/0!,-6.1,2.4,0.1,-0.4,0.1,,"1,425"
2025-11-26 21:00,78.44,"572,131","286,762", - ,"285,369",,191.5,12,9.1,1.575,191,78,192,18,7.08,17,#DIV/0!,-7.7,2.2,0.1,-0.5,0.1,,"1,426"
2025-11-26 22:00,78.44,"397,017","65,690","5,163","336,490",,149.9,12,9.2,1.678,150,91,150,13,7.82,13.3,#DIV/0!,-7,-1.5,0,-0.4,-0.1,,"1,427"
2025-11-26 23:00,78.44,"434,589", - ,"20,742","455,331",,149.9,12,9.2,1.681,150,120,150,14,10.72,13.4,#DIV/0!,-4.1,-1.4,0,-0.3,-0.1,,"1,426"
2025-11-27 0:00,75.15,"390,330", - ,"47,768","438,098",,149.9,12,9.1,1.683,150,114,150,13.4,10,13.2,#DIV/0!,-4.8,-1.6,0,-0.3,-0.1,,"1,423"
2025-11-27 1:00,72.29,"403,189","28,036","14,093","389,246",,149.9,12,9.1,1.682,150,100,150,13,8.65,13.2,#DIV/0!,-6.2,-1.6,0,-0.4,-0.1,,"1,421"
2025-11-27 2:00,72.29,"381,586","10,068","23,534","395,052",,149.9,12,9,1.676,150,101,150,13,8.71,13.1,#DIV/0!,-6.1,-1.7,0,-0.4,-0.1,,"1,426"
2025-11-27 3:00,72.29,"384,640","85,732","6,244","305,152",,149.9,12,9,1.682,150,77,150,13,6.41,13.1,#DIV/0!,-8.4,-1.7,0,-0.5,-0.1,,"1,423"
2025-11-27 4:00,72.29,"404,884","32,128","22,691","395,447",,149.9,12,9.2,1.679,150,101,150,14,8.88,13.3,#DIV/0!,-5.9,-1.5,0,-0.4,-0.1,,"1,424"
2025-11-27 5:00,72.29,"384,876","24,166","24,132","384,842",,149.9,12,9.1,1.675,150,99,150,13,8.56,13.2,#DIV/0!,-6.2,-1.6,0,-0.4,-0.1,,"1,422"
2025-11-27 6:00,75.54,"397,667","84,123","6,881","320,425",,149.9,12,9.1,1.685,150,84,150,13,7.17,13.3,#DIV/0!,-7.6,-1.5,0,-0.5,-0.1,,"1,423"
2025-11-27 7:00,88.15,"424,897","2,512","46,820","469,205",,149.9,12,9.1,1.678,150,127,150,13,11.29,13.3,#DIV/0!,-3.5,-1.5,0,-0.2,-0.1,,"1,422"
2025-11-27 8:00,105.59,"574,358","269,521", - ,"304,837",,191.5,12,9.1,1.571,192,111,192,19,10.39,17.1,#DIV/0!,-4.4,2.3,0.1,-0.3,0.1,,"1,426"
2025-11-27 9:00,113.39,"567,782","288,892", - ,"278,890",,232.3,12,9,1.575,229,113,232,22,10.53,20.7,#DIV/0!,-4.3,5.9,0.2,-0.3,0.4,,"1,425"
2025-11-27 10:00,116.57,"571,178","190,417", - ,"380,761",,232.3,12,9,1.571,232,154,232,23,14.69,20.8,#DIV/0!,-0.1,6,0.2,0,0.4,,"1,423"
2025-11-27 11:00,116.57,"575,031","272,880", - ,"302,151",,232.3,12,9,1.571,232,122,232,23,11.51,20.8,#DIV/0!,-3.3,6,0.2,-0.2,0.4,,"1,423"
2025-11-27 12:00,105.01,"568,006","274,031", - ,"293,975",,191.5,12,9.1,1.575,192,107,192,19,10.03,17.2,#DIV/0!,-4.8,2.4,0.1,-0.3,0.1,,"1,425"
2025-11-27 13:00,100.07,"575,451","226,977", - ,"348,474",,191.5,12,9.1,1.573,192,119,192,19,11.31,17.2,#DIV/0!,-3.5,2.4,0.1,-0.2,0.1,,"1,425"
2025-11-27 14:00,93.91,"577,033","102,563", - ,"474,470",,191.5,12,9,1.573,192,157,192,18,14.92,16.9,#DIV/0!,0.1,2.1,0.1,0,0.1,,"1,424"
2025-11-27 15:00,90.3,"566,290","243,756", - ,"322,534",,191.5,12,9,1.572,192,103,192,18,9.49,17,#DIV/0!,-5.3,2.2,0.1,-0.3,0.1,,"1,426"
2025-11-27 16:00,90.3,"566,745","180,974", - ,"385,771",,232.3,12,9.1,1.575,232,139,232,23,13.17,20.9,#DIV/0!,-1.6,6.1,0.2,-0.1,0.4,,"1,425"
2025-11-27 17:00,89.87,"567,538","162,361", - ,"405,177",,232.3,12,9,1.574,232,148,232,23,14.08,20.8,#DIV/0!,-0.7,6,0.2,0,0.4,,"1,422"
2025-11-27 18:00,106.49,"572,901","135,969", - ,"436,932",,232.3,12,9.1,1.575,232,172,232,23,16.48,20.8,#DIV/0!,1.7,6,0.2,0.1,0.4,,"1,421"
2025-11-27 19:00,106.49,"573,058","111,245", - ,"461,813",,191.5,12,9.2,1.574,192,158,192,19,15.34,17.3,#DIV/0!,0.5,2.5,0.1,0,0.2,,"1,425"
2025-11-27 20:00,106.49,"567,378","116,052", - ,"451,326",,191.5,12,9,1.575,192,155,192,18,14.71,17,#DIV/0!,-0.1,2.2,0.1,0,0.1,,"1,424"
2025-11-27 21:00,82.01,"575,362","205,504", - ,"369,858",,191.5,12,9.2,1.574,192,113,192,19,10.7,17.2,#DIV/0!,-4.1,2.4,0.1,-0.3,0.1,,"1,424"
2025-11-27 22:00,82.54,"434,552","69,072","8,493","373,973",,149.9,12,9.1,1.682,150,103,150,13,8.93,13.2,#DIV/0!,-5.9,-1.6,0,-0.4,-0.1,,"1,425"
2025-11-27 23:00,78.14,"432,798","9,420","9,920","433,298",,149.9,12,9.1,1.675,150,115,150,13,10.09,13.2,#DIV/0!,-4.7,-1.6,0,-0.3,-0.1,,"1,424"
2025-11-28 0:00,86.57,"432,407","24,669","4,679","412,417",,149.9,12,9,1.677,150,114,150,13.3,9.9,13.1,#DIV/0!,-4.9,-1.7,0,-0.3,-0.1,,"1,424"
2025-11-28 1:00,72.37,"404,605","70,145","2,243","336,703",,149.9,12,9.1,1.679,150,86,150,13,7.33,13.3,#DIV/0!,-7.5,-1.5,0,-0.5,-0.1,,"1,425"
2025-11-28 2:00,72.37,"386,146","45,021","19,696","360,821",,149.9,12,9,1.677,150,92,150,13,7.83,13,#DIV/0!,-7,-1.8,0,-0.4,-0.1,,"1,427"
2025-11-28 3:00,72.37, - , - ,"487,900","487,900",,149.9,12,9.1, - ,150,126,150,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,424"
2025-11-28 4:00,72.37, - , - ,"416,200","416,200",,149.9,12,9, - ,150,107,150,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,426"
2025-11-28 5:00,73.06, - , - ,"469,700","469,700",,149.9,12,9, - ,150,122,150,#DIV/0!,#DIV/0!,13,#DIV/0!,#DIV/0!,-1.8,#DIV/0!,#DIV/0!,-0.1,,"1,428"
2025-11-28 6:00,89.47,"386,984", - ,"10,139","397,123",,149.9,12,9,1.678,150,113,150,13,9.72,13,#DIV/0!,-5.1,-1.8,0,-0.3,-0.1,,"1,428"
2025-11-28 7:00,106.03,"414,900","34,286","16,328","396,942",,149.9,12,9,1.685,150,123,150,13,10.66,13.1,#DIV/0!,-4.1,-1.7,0,-0.3,-0.1,,"1,423"
2025-11-28 8:00,117.02,"575,471","286,609", - ,"288,862",,191.5,12,9.2,1.575,192,117,192,19,11.2,17.3,#DIV/0!,-3.6,2.5,0.1,-0.2,0.2,,"1,427"
2025-11-28 9:00,112.87,"573,303","271,719", - ,"301,584",,232.3,12,9,1.572,232,119,232,22,11.05,20.6,#DIV/0!,-3.8,5.8,0.2,-0.2,0.4,,"1,427"
2025-11-28 10:00,112.9,"568,042","102,552", - ,"465,490",,232.3,12,9.1,1.574,232,187,232,23,18,20.9,#DIV/0!,3.2,6.1,0.2,0.2,0.4,,"1,428"
2025-11-28 11:00,90.55,"570,999","195,284", - ,"375,715",,232.3,12,9,1.575,232,134,232,22,12.63,20.8,#DIV/0!,-2.2,6,0.2,-0.1,0.4,,"1,425"
2025-11-28 12:00,89.53,"577,057","116,431", - ,"460,626",,191.5,12,9.1,1.575,192,151,192,18,14.36,17,#DIV/0!,-0.4,2.2,0.1,0,0.1,,"1,426"
2025-11-28 13:00,106,"567,279","132,229", - ,"435,050",,191.5,12,9.1,1.572,192,150,192,19,14.38,17.1,#DIV/0!,-0.4,2.3,0.1,0,0.1,,"1,428"
2025-11-28 14:00,109.23,"576,591","193,104", - ,"383,487",,191.5,12,9,1.571,192,137,192,18,12.92,17,#DIV/0!,-1.9,2.2,0.1,-0.1,0.1,,"1,426"
2025-11-28 15:00,105.95,"571,282","275,178", - ,"296,104",,191.5,12,9,1.571,192,109,192,18,10.09,17,#DIV/0!,-4.7,2.2,0.1,-0.3,0.1,,"1,424"
2025-11-28 16:00,117.02,"576,751","143,669", - ,"433,082",,232.3,12,9.1,1.572,232,175,232,23,16.97,21,#DIV/0!,2.2,6.2,0.2,0.1,0.4,,"1,425"
2025-11-28 17:00,109.23,"573,433","267,281", - ,"306,152",,232.3,12,9.1,1.571,232,117,232,23,11,20.8,#DIV/0!,-3.8,6,0.2,-0.2,0.4,,"1,428"
2025-11-28 18:00,109.23,"570,878","263,775", - ,"307,103",,232.3,12,9.2,1.572,232,118,232,23,11.15,21,#DIV/0!,-3.7,6.2,0.2,-0.2,0.4,,"1,424"
2025-11-28 19:00,109.23,"567,940","147,826", - ,"420,114",,191.5,12,9,1.572,192,147,192,18,13.91,16.9,#DIV/0!,-0.9,2.1,0.1,-0.1,0.1,,"1,425"
2025-11-28 20:00,109.23,"569,307","282,864", - ,"286,443",,191.5,12,9,1.574,191,109,192,18,10.07,16.9,#DIV/0!,-4.7,2.1,0.1,-0.3,0.1,,"1,429"
2025-11-28 21:00,101.43,"567,094","183,597", - ,"383,497",,191.5,12,9.1,1.572,192,132,192,19,12.5,17.1,#DIV/0!,-2.3,2.3,0.1,-0.1,0.1,,"1,427"
2025-11-28 22:00,101.43,"397,499","57,486","7,733","347,746",,149.9,12,9.1,1.679,150,112,150,13,9.74,13.2,#DIV/0!,-5.1,-1.6,0,-0.3,-0.1,,"1,425"
2025-11-28 23:00,101.43, - , - ,"380,100","380,100",,149.9,12,9.1, - ,150,117,150,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,425"
2025-11-29 0:00,101.74, - , - ,"413,200","413,200",,149.9,12,9, - ,150,123,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,425"
2025-11-29 1:00,84.05, - , - ,"388,600","388,600",,149.9,12,9.1, - ,150,107,150,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,428"
2025-11-29 2:00,71.04, - , - ,"442,700","442,700",,149.9,12,9, - ,150,114,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,427"
2025-11-29 3:00,76.54, - , - ,"387,400","387,400",,149.9,12,9.1, - ,150,102,150,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,423"
2025-11-29 4:00,78.03, - , - ,"485,500","485,500",,149.9,12,9.1, - ,150,128,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,427"
2025-11-29 5:00,84.05, - , - ,"471,700","471,700",,149.9,12,9.1, - ,150,126,150,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,427"
2025-11-29 6:00,91.96, - , - ,"485,000","485,000",,149.9,12,9.2, - ,150,132,150,#DIV/0!,#DIV/0!,13.4,#DIV/0!,#DIV/0!,-1.4,#DIV/0!,#DIV/0!,-0.1,,"1,425"
2025-11-29 7:00,91.96, - , - ,"468,400","468,400",,149.9,12,9.1, - ,150,128,150,#DIV/0!,#DIV/0!,13.3,#DIV/0!,#DIV/0!,-1.5,#DIV/0!,#DIV/0!,-0.1,,"1,424"
2025-11-29 8:00,84.05, - , - ,"480,300","480,300",,191.5,12,9.1, - ,192,156,192,#DIV/0!,#DIV/0!,17,#DIV/0!,#DIV/0!,2.2,#DIV/0!,#DIV/0!,0.1,,"1,427"
2025-11-29 9:00,67.96, - , - ,"409,200","409,200",,191.5,12,9.2, - ,192,120,192,#DIV/0!,#DIV/0!,17.1,#DIV/0!,#DIV/0!,2.3,#DIV/0!,#DIV/0!,0.1,,"1,428"
2025-11-29 10:00,67.96, - , - ,"437,100","437,100",,191.5,12,9.2, - ,192,132,192,#DIV/0!,#DIV/0!,17.3,#DIV/0!,#DIV/0!,2.5,#DIV/0!,#DIV/0!,0.2,,"1,425"
2025-11-29 11:00,66.67, - , - ,"415,200","415,200",,191.5,12,9.2, - ,192,122,192,#DIV/0!,#DIV/0!,17.2,#DIV/0!,#DIV/0!,2.4,#DIV/0!,#DIV/0!,0.1,,"1,425"
2025-11-29 12:00,0, - , - ,"426,200","426,200",,191.5,12,9.1, - ,192,92,192,#DIV/0!,#DIV/0!,16.9,#DIV/0!,#DIV/0!,2.1,#DIV/0!,#DIV/0!,0.1,,"1,429"
2025-11-29 13:00,65.62, - , - ,"388,000","388,000",,191.5,12,9.1, - ,192,110,192,#DIV/0!,#DIV/0!,17.1,#DIV/0!,#DIV/0!,2.3,#DIV/0!,#DIV/0!,0.1,,"1,428"
2025-11-29 14:00,67.96, - , - ,"424,900","424,900",,191.5,12,9.1, - ,192,127,192,#DIV/0!,#DIV/0!,17.1,#DIV/0!,#DIV/0!,2.3,#DIV/0!,#DIV/0!,0.1,,"1,423"
2025-11-29 15:00,82.37, - , - ,"475,400","475,400",,191.5,12,9.1, - ,192,154,192,#DIV/0!,#DIV/0!,17.1,#DIV/0!,#DIV/0!,2.3,#DIV/0!,#DIV/0!,0.1,,"1,423"
2025-11-29 16:00,91.15, - , - ,"474,900","474,900",,191.5,12,9, - ,192,157,192,#DIV/0!,#DIV/0!,16.9,#DIV/0!,#DIV/0!,2.1,#DIV/0!,#DIV/0!,0.1,,"1,427"
2025-11-29 17:00,91.23, - , - ,"438,900","438,900",,191.5,12,9.1, - ,192,144,192,#DIV/0!,#DIV/0!,17.1,#DIV/0!,#DIV/0!,2.3,#DIV/0!,#DIV/0!,0.1,,"1,426"
2025-11-29 18:00,91.23, - , - ,"448,900","448,900",,191.5,12,9.1, - ,192,148,192,#DIV/0!,#DIV/0!,17,#DIV/0!,#DIV/0!,2.2,#DIV/0!,#DIV/0!,0.1,,"1,427"
2025-11-29 19:00,92.98, - , - ,"464,600","464,600",,191.5,12,9.1, - ,192,154,192,#DIV/0!,#DIV/0!,17,#DIV/0!,#DIV/0!,2.2,#DIV/0!,#DIV/0!,0.1,,"1,427"
2025-11-29 20:00,92.98, - , - ,"462,800","462,800",,191.5,12,9, - ,192,153,192,#DIV/0!,#DIV/0!,17,#DIV/0!,#DIV/0!,2.2,#DIV/0!,#DIV/0!,0.1,,"1,424"
2025-11-29 21:00,91.52, - , - ,"448,600","448,600",,191.5,12,9.1, - ,192,148,192,#DIV/0!,#DIV/0!,17.1,#DIV/0!,#DIV/0!,2.3,#DIV/0!,#DIV/0!,0.1,,"1,425"
2025-11-29 22:00,91.28, - , - ,"487,900","487,900",,149.9,12,9.3, - ,150,132,150,#DIV/0!,#DIV/0!,13.4,#DIV/0!,#DIV/0!,-1.4,#DIV/0!,#DIV/0!,-0.1,,"1,427"
2025-11-29 23:00,91.53, - , - ,"428,500","428,500",,149.9,12,9.2, - ,150,120,150,#DIV/0!,#DIV/0!,13.4,#DIV/0!,#DIV/0!,-1.4,#DIV/0!,#DIV/0!,-0.1,,"1,424"
2025-11-30 0:00,70.88, - , - ,"483,200","483,200",,149.9,12,9, - ,150,125,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,424"
2025-11-30 1:00,69.05, - , - ,"396,300","396,300",,149.9,12,9.2, - ,150,100,150,#DIV/0!,#DIV/0!,13.4,#DIV/0!,#DIV/0!,-1.4,#DIV/0!,#DIV/0!,-0.1,,"1,428"
2025-11-30 2:00,67.96, - , - ,"460,200","460,200",,149.9,12,9, - ,150,117,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,425"
2025-11-30 3:00,67.79, - , - ,"465,900","465,900",,149.9,12,9.2, - ,150,119,150,#DIV/0!,#DIV/0!,13.4,#DIV/0!,#DIV/0!,-1.4,#DIV/0!,#DIV/0!,-0.1,,"1,428"
2025-11-30 4:00,67.79, - , - ,"483,200","483,200",,149.9,12,9.2, - ,150,124,150,#DIV/0!,#DIV/0!,13.3,#DIV/0!,#DIV/0!,-1.5,#DIV/0!,#DIV/0!,-0.1,,"1,424"
2025-11-30 5:00,67.95, - , - ,"466,800","466,800",,149.9,12,9.2, - ,150,119,150,#DIV/0!,#DIV/0!,13.4,#DIV/0!,#DIV/0!,-1.4,#DIV/0!,#DIV/0!,-0.1,,"1,423"
2025-11-30 6:00,69.05, - , - ,"447,700","447,700",,149.9,12,9, - ,150,114,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,424"
2025-11-30 7:00,69.05,"291,194", - ,"290,405","581,599",,149.9,12,9.1,1.591,150,150,150,14,14.21,13.2,#DIV/0!,-0.6,-1.6,0,0,-0.1,,"1,427"
2025-11-30 8:00,67.79,"279,233", - ,"366,349","645,582",,149.9,12,9.1,1.595,150,150,150,14,14.13,13.2,#DIV/0!,-0.7,-1.6,0,0,-0.1,,"1,424"
2025-11-30 9:00,67.21,"278,675", - ,"227,453","506,128",,149.9,12,9.2,1.591,150,130,150,14,12.24,13.3,#DIV/0!,-2.6,-1.5,0,-0.2,-0.1,,"1,428"
2025-11-30 10:00,67.02,"290,095", - ,"229,955","520,050",,149.9,12,9.2,1.591,150,134,150,14,12.77,13.4,#DIV/0!,-2,-1.4,0,-0.1,-0.1,,"1,425"
2025-11-30 11:00,66.27,"288,933", - ,"283,330","572,263",,149.9,12,9.1,1.594,150,149,150,14,14.07,13.2,#DIV/0!,-0.7,-1.6,0,0,-0.1,,"1,426"
2025-11-30 12:00,65.62,"272,583", - ,"361,989","634,572",,149.9,12,9.3,1.591,150,150,150,14,14.4,13.4,#DIV/0!,-0.4,-1.4,0,0,-0.1,,"1,426"
2025-11-30 13:00,65.62,"270,702", - ,"192,722","463,424",,149.9,12,9.1,1.592,150,117,150,14,10.91,13.2,#DIV/0!,-3.9,-1.6,0,-0.2,-0.1,,"1,428"
2025-11-30 14:00,67.02,"288,313", - ,"324,631","612,944",,149.9,12,9.1,1.59,150,150,150,14,14.24,13.3,#DIV/0!,-0.6,-1.5,0,0,-0.1,,"1,424"
2025-11-30 15:00,67.4,"285,117", - ,"124,536","409,653",,149.9,12,9,1.592,150,102,150,14,9.32,13.1,#DIV/0!,-5.5,-1.7,0,-0.3,-0.1,,"1,424"
2025-11-30 16:00,69.05,"277,490","12,520","149,804","414,774",,149.9,12,9.1,1.589,150,105,150,14,9.68,13.2,#DIV/0!,-5.1,-1.6,0,-0.3,-0.1,,"1,425"
2025-11-30 17:00,69.05,"287,356", - ,"281,085","568,441",,149.9,12,9.2,1.593,150,148,150,14,14.18,13.4,#DIV/0!,-0.6,-1.4,0,0,-0.1,,"1,424"
2025-11-30 18:00,69.05,"289,775", - ,"199,566","489,341",,149.9,12,9,1.594,150,126,150,14,11.66,13.1,#DIV/0!,-3.1,-1.7,0,-0.2,-0.1,,"1,425"
2025-11-30 19:00,69.05,"280,787", - ,"334,095","614,882",,149.9,12,9.2,1.591,150,150,150,14,14.25,13.3,#DIV/0!,-0.6,-1.5,0,0,-0.1,,"1,426"
2025-11-30 20:00,71.52,"277,946","2,018","95,156","371,084",,149.9,12,9.3,1.591,150,94,150,14,8.8,13.5,#DIV/0!,-6,-1.3,0,-0.4,-0.1,,"1,426"
2025-11-30 21:00,71.52,"287,993", - ,"218,239","506,232",,149.9,12,9.1,1.59,150,131,150,14,12.28,13.2,#DIV/0!,-2.5,-1.6,0,-0.2,-0.1,,"1,427"
2025-11-30 22:00,71.52, - , - ,"441,900","441,900",,149.9,12,9, - ,150,114,150,#DIV/0!,#DIV/0!,13.1,#DIV/0!,#DIV/0!,-1.7,#DIV/0!,#DIV/0!,-0.1,,"1,423"
2025-11-30 23:00,71.52, - , - ,"388,400","388,400",,149.9,12,9.1, - ,150,99,150,#DIV/0!,#DIV/0!,13.2,#DIV/0!,#DIV/0!,-1.6,#DIV/0!,#DIV/0!,-0.1,,"1,423"
2025-12-01 0:00,70.53,"437,139", - ,"14,320","451,459",,149.9,12,9.1,1.682,150,116,150,13.3,10.1,13.1,#DIV/0!,-4.7,-1.7,0,-0.3,-0.1,,"1,430"
2025-12-01 1:00,68.64,"395,091","99,821","1,094","296,364",,149.9,12,9.2,1.679,150,71,150,14,6.03,13.4,#DIV/0!,-8.8,-1.4,0,-0.5,-0.1,,"1,425"
2025-12-01 2:00,68.64,"434,103", - ,"46,791","480,894",,149.9,12,9.2,1.679,150,123,150,13,10.91,13.3,#DIV/0!,-3.9,-1.5,0,-0.2,-0.1,,"1,428"
2025-12-01 3:00,68.64,"389,494","29,556","6,589","366,527",,149.9,12,9.1,1.683,150,91,150,13,7.71,13.1,#DIV/0!,-7.1,-1.7,0,-0.4,-0.1,,"1,431"
2025-12-01 4:00,68.64,"414,236", - ,"23,897","438,133",,149.9,12,9.1,1.68,150,111,150,13,9.67,13.2,#DIV/0!,-5.1,-1.6,0,-0.3,-0.1,,"1,426"
2025-12-01 5:00,69.46,"420,912","18,654","45,927","448,185",,149.9,12,9.2,1.678,150,114,150,14,10.12,13.3,#DIV/0!,-4.7,-1.5,0,-0.3,-0.1,,"1,428"
2025-12-01 6:00,70.53,"435,749","38,958","14,198","410,989",,149.9,12,9.2,1.682,150,105,150,14,9.2,13.4,#DIV/0!,-5.6,-1.4,0,-0.3,-0.1,,"1,425"
2025-12-01 7:00,92.27,"396,394","49,916","8,142","354,620",,149.9,12,9.3,1.675,150,106,150,14,9.36,13.4,#DIV/0!,-5.4,-1.4,0,-0.3,-0.1,,"1,429"
2025-12-01 8:00,115.65,"585,761","111,354", - ,"474,407",,191.5,12,9,1.57,192,165,192,18,15.63,16.8,#DIV/0!,0.8,2,0.1,0.1,0.1,,"1,431"
2025-12-01 9:00,119.21,"588,277","210,828", - ,"377,449",,232.3,12,9.1,1.571,232,155,232,23,14.74,20.8,#DIV/0!,-0.1,6,0.2,0,0.4,,"1,430"
2025-12-01 10:00,119.21,"588,147","281,185", - ,"306,962",,232.3,12,9.1,1.572,232,127,232,22,11.89,20.7,#DIV/0!,-2.9,5.9,0.2,-0.2,0.4,,"1,431"
2025-12-01 11:00,93.63,"592,573","245,864", - ,"346,709",,232.3,12,9.1,1.573,232,122,232,23,11.56,21,#DIV/0!,-3.2,6.2,0.2,-0.2,0.4,,"1,428"
2025-12-01 12:00,72.42,"586,971","196,623", - ,"390,348",,191.5,12,9.1,1.57,192,115,192,19,10.85,17.1,#DIV/0!,-3.9,2.3,0.1,-0.2,0.1,,"1,427"
2025-12-01 13:00,111.27,"580,840","224,055", - ,"356,785",,191.5,12,9,1.571,192,131,192,18,12.27,16.9,#DIV/0!,-2.5,2.1,0.1,-0.2,0.1,,"1,428"
2025-12-01 14:00,95.38,"579,814","197,342", - ,"382,472",,191.5,12,9.1,1.572,192,127,192,18,12,17,#DIV/0!,-2.8,2.2,0.1,-0.2,0.1,,"1,427"
2025-12-01 15:00,111.27,"586,811","193,098", - ,"393,713",,191.5,12,9,1.572,192,141,192,18,13.24,16.8,#DIV/0!,-1.6,2,0.1,-0.1,0.1,,"1,430"
2025-12-01 16:00,119.21,"579,599","182,886", - ,"396,713",,232.3,12,9.1,1.575,232,162,232,22,15.39,20.7,#DIV/0!,0.6,5.9,0.2,0,0.4,,"1,431"
2025-12-01 17:00,119.21,"586,218","249,448", - ,"336,770",,232.3,12,9.1,1.574,232,139,232,23,13.19,20.9,#DIV/0!,-1.6,6.1,0.2,-0.1,0.4,,"1,430"
2025-12-01 18:00,119.21,"582,935","187,929", - ,"395,006",,232.3,12,9,1.574,232,162,232,22,15.25,20.6,#DIV/0!,0.5,5.8,0.2,0,0.4,,"1,431"
